net,length_um
_12070_,207.32
_04042_,207.28
_03652_,206.875
_09915_,206.845
_08431_,206.78
_09173_,206.75
_03413_,206.62
_12410_,206.6
_08789_,206.59
_08152_,206.22
_02094_,205.85
_09117_,205.84
_10287_,205.8
net611,205.42
_07017_,205.36
_08107_,205.3
_04299_,205.22
_10187_,205.2
u_multiplier.partial_sum\[69\],205.2
u_align.Aligned_C\[130\],204.88
u_align.Aligned_C\[129\],204.56
_04611_,204.515
_06975_,204.5
u_align.ExpDiff\[18\],204.495
_02987_,204.21
_06078_,204.16
_02824_,204.135
_05387_,204.02
_11602_,203.835
_02698_,203.74
_04117_,203.52
_05766_,203.31
_03281_,203.3
_07149_,203.02
net637,202.98
_09148_,202.82
net584,202.8
_03537_,202.775
_06049_,202.68
_04746_,202.48
_09149_,202.31
net610,202.3
_10052_,202.165
_04496_,202.13
net192,202.08
_08147_,201.745
u_multiplier.partial_sum\[72\],201.72
u_exp_compare.MaxExp\[9\],201.585
_10117_,201.36
_07013_,200.87
_05422_,200.77
_10677_,200.76
_04826_,200.72
net668,200.58
_09494_,200.13
_06953_,200.01
net539,199.98
_05770_,199.76
net553,199.26
_06077_,199.12
u_exp_compare.MaxExp\[11\],199.06
u_component_formatter.A_in\[53\],198.97
_01098_,198.88
_06968_,198.86
_05966_,198.73
_05544_,198.51
_06207_,198.5
_09874_,198.5
_06002_,198.48
_08942_,198.41
_09505_,198.175
net140,197.93
_05289_,197.83
_09079_,197.81
u_component_formatter.B_in\[50\],197.72
u_align.Aligned_C\[112\],197.7
_00585_,197.62
_03350_,197.59
_11126_,197.43
_01203_,197.38
_04470_,197.37
_07428_,196.8
u_component_formatter.B_in\[36\],196.77
_08136_,196.705
_03439_,196.69
_09622_,196.61
_08912_,196.5
net460,196.48
_11436_,196.44
net795,196.4
_07281_,196.29
_07116_,195.97
u_component_formatter.B_in\[29\],195.82
_05239_,195.8
_08839_,195.43
_07134_,195.085
_04578_,195.07
_02514_,194.68
_06058_,194.63
u_component_formatter.A_in\[45\],194.43
_12537_,194.39
net322,194.1
_10676_,194.085
_11670_,194.01
_03339_,193.97
_03024_,193.86
net749,193.78
_10980_,193.74
u_exp_compare.MaxExp\[5\],193.6
_11802_,193.47
_05358_,193.21
_01815_,192.765
_07147_,192.715
net508,192.6
net172,192.56
_04929_,192.31
_12124_,192.23
_09142_,192.21
_05438_,191.96
_05626_,191.82
_02873_,191.79
u_component_formatter.A_in\[21\],191.46
_05195_,191.37
_09073_,191.09
_03582_,191.03
net1,190.66
_04572_,190.5
_04670_,190.195
_08307_,190.14
_12508_,190.02
net108,189.86
_08154_,189.58
_05520_,189.04
_09858_,188.91
_05653_,188.81
net27,188.48
_01825_,188.335
_09973_,188.33
_04568_,188.1
_10331_,188.01
u_multiplier.partial_sum\[22\],187.94
_10332_,187.7
net827,187.69
_11043_,187.04
_04596_,186.94
_05099_,186.88
net573,186.86
_02985_,186.85
_07015_,186.69
u_component_formatter.C_in\[56\],186.62
_04877_,186.575
_02901_,186.49
u_component_formatter.A_in\[55\],186.46
_03160_,186.44
net808,186.4
_10106_,186.195
_12000_,185.79
_06009_,185.78
net787,185.75
_07917_,185.6
_05761_,185.595
_02542_,185.49
u_align.Aligned_C\[102\],185.36
net821,185.34
_07031_,185.33
_03456_,185.19
_08825_,184.97
net162,184.92
net832,184.92
_04753_,184.91
_05238_,184.84
net438,184.84
u_component_formatter.C_in\[63\],184.74
u_component_formatter.B_in\[8\],184.73
_04449_,184.545
net663,184.4
_03931_,184.395
_12792_,184.25
_03326_,184.03
_06104_,183.74
_10775_,183.71
u_multiplier.partial_carry\[44\],183.44
_03123_,183.43
u_multiplier.partial_carry\[89\],183.26
_11550_,183.06
_08733_,182.43
_05943_,182.28
_04619_,182.12
_05331_,182.12
_07973_,182.11
u_multiplier.partial_carry\[61\],182.06
_09701_,181.97
u_component_formatter.C_in\[52\],181.9
_00707_,181.88
_05270_,181.56
_08836_,181.4
_06056_,181.16
_07306_,181.095
_10537_,181.06
_09076_,181.02
_06348_,180.88
_05973_,180.785
_06075_,180.77
_12284_,180.7
net802,180.7
_03836_,180.56
net563,180.28
_09839_,179.955
_07143_,179.675
_10291_,179.62
_04985_,179.54
_05196_,179.335
_09395_,179.33
_10795_,179.32
_12462_,179.28
_06940_,179.06
u_component_formatter.B_in\[39\],178.965
net271,178.92
net359,178.84
_04201_,178.7
_12157_,178.64
_07427_,178.62
net677,178.38
_05561_,178.29
net639,178.21
net644,178.06
u_component_formatter.B_in\[61\],177.84
u_exp_compare.MaxExp\[6\],177.73
_03493_,177.37
_03346_,177.19
_05110_,177.14
_11438_,177.1
_07156_,176.93
_05252_,176.85
_03685_,176.61
u_component_formatter.B_in\[43\],176.48
_05125_,176.46
_09918_,176.415
u_component_formatter.C_in\[55\],176.37
net464,176.36
net575,176.26
u_component_formatter.C_in\[54\],176.14
_03444_,176.1
net829,175.93
_04631_,175.9
net761,175.84
_02820_,175.775
_07140_,175.72
u_multiplier.partial_sum\[45\],175.62
_05237_,175.3
net180,175.26
_09511_,175.23
_09256_,174.985
_04351_,174.92
_05362_,174.775
_08826_,174.72
u_exp_compare.ProdASC\[41\],174.68
_07285_,174.61
net188,174.58
_07890_,174.565
_09181_,174.33
_07022_,174.31
_11469_,174.28
_05128_,174.24
_05105_,174.2
_04048_,174.16
_09854_,174.14
_05701_,174
_05152_,173.64
_07286_,173.59
u_component_formatter.B_in\[37\],173.525
_05290_,173.47
u_exp_compare.MaxExp\[27\],173.46
_08497_,173.18
net666,173.08
_05808_,172.97
_09420_,172.74
_12097_,172.7
_06946_,172.63
_09144_,172.56
_10487_,172.53
u_multiplier.partial_sum\[54\],172.525
_09151_,172.5
u_multiplier.partial_sum\[109\],172.32
_03485_,172.26
u_component_formatter.B_in\[62\],172.24
_11222_,172.16
net561,172.14
_04613_,172.09
_04577_,171.97
_05508_,171.8
net791,171.8
_11671_,171.69
_08045_,171.55
net550,171.44
net200,171.3
_12329_,171.28
net857,171.14
_11565_,171.04
_11557_,170.94
_09254_,170.895
_12461_,170.88
net509,170.78
_06021_,170.72
_11823_,170.68
_04918_,170.665
u_align.Aligned_C\[138\],170.58
_03108_,170.54
_09179_,170.51
_10154_,170.39
u_multiplier.partial_carry\[37\],170.28
_10306_,170.14
_06378_,169.94
net250,169.92
_02866_,169.8
_04752_,169.8
_06959_,169.75
_12249_,169.63
u_align.ExpDiff\[1\],169.6
_05676_,169.58
_04984_,169.52
_10793_,169.45
_06480_,169.38
_10389_,169.37
_01067_,169.24
_06811_,169.19
_09351_,169.12
_01427_,168.88
_02581_,168.86
net576,168.82
_09251_,168.76
_10736_,168.68
_12324_,168.68
net961,168.58
u_component_formatter.B_in\[40\],168.49
_09178_,168.32
_06962_,168.285
_09468_,168.285
_09062_,168.22
_04917_,168.21
_06950_,168.075
_10182_,168.05
u_multiplier.partial_sum\[58\],167.98
_02885_,167.94
_09180_,167.84
_09273_,167.715
u_multiplier.partial_sum\[74\],167.48
_08401_,167.215
_10007_,167.195
_03663_,167.185
_05702_,166.99
u_align.ExpDiff\[21\],166.85
u_component_formatter.A_in\[54\],166.8
_05329_,166.53
net48,166.32
_11470_,165.92
_12368_,165.9
_07287_,165.69
_10641_,165.68
_08936_,165.63
_01230_,165.52
_07466_,165.365
_04585_,165.22
_05852_,164.975
_03437_,164.89
_11566_,164.89
_06059_,164.885
_01831_,164.6
net507,164.48
net559,164.1
_04128_,164.06
net480,164.06
_08938_,164.05
_08778_,163.97
_05810_,163.27
_09163_,163.12
_09787_,163.08
_05215_,163.03
_01147_,162.76
u_component_formatter.B_in\[56\],162.7
net745,162.56
_09841_,162.5
_12229_,162.44
_05106_,162.18
_11976_,162.18
_12104_,162.12
_04184_,162.11
_08137_,161.875
net774,161.82
_09161_,161.8
_11186_,161.79
net11,161.72
_10159_,161.665
_06008_,161.62
net641,161.4
u_exp_compare.MaxExp\[3\],161.395
_07898_,161.275
_04977_,161.04
_11443_,161.04
_05393_,160.91
_09856_,160.84
_06317_,160.76
_03587_,160.66
_12147_,160.64
_12356_,160.48
u_component_formatter.C_in\[41\],160.38
_03260_,160.21
_04609_,159.925
_04047_,159.92
_08130_,159.88
_02727_,159.86
_07747_,159.815
_11828_,159.72
_08317_,159.605
_04715_,159.52
_04750_,159.47
_03529_,159.34
_02536_,159.17
_11510_,159
net230,158.98
_10108_,158.92
u_component_formatter.C_in\[49\],158.865
_12027_,158.81
_02816_,158.72
_03986_,158.62
_04567_,158.61
_04127_,158.44
_01134_,158.31
_09888_,158.31
_01058_,158.16
_09840_,158.14
_05116_,158.04
_11518_,158.03
net540,157.86
_05253_,157.74
_04605_,157.65
_03076_,157.48
_09889_,157.34
_04155_,157.2
_12710_,157.195
_01368_,157.06
_06339_,157.06
_07906_,157.06
_06482_,157.055
_08596_,156.93
_03291_,156.84
_04575_,156.725
_03202_,156.6
_04100_,156.59
_04925_,156.36
u_component_formatter.C_in\[42\],156.36
_09253_,156.32
_12025_,156.28
net327,156.2
u_component_formatter.A_in\[7\],156.15
_08646_,155.86
_11867_,155.78
_04002_,155.65
_09264_,155.6
u_exp_compare.MaxExp\[10\],155.6
_03016_,155.56
_02708_,155.42
_03383_,155.39
_06395_,155.105
_10025_,155.04
u_component_formatter.C_in\[29\],154.92
net739,154.85
_12600_,154.79
u_exp_compare.MaxExp\[7\],154.68
u_component_formatter.B_in\[35\],154.57
_07892_,154.48
_09367_,154.4
_08334_,154.235
u_component_formatter.A_in\[52\],154.19
_08400_,154.16
_07284_,154.06
_04659_,153.995
net270,153.94
_10333_,153.83
_02798_,153.44
_02677_,153.41
_07314_,153.38
_03556_,153.37
_08983_,153.24
_02500_,153.17
_04198_,153
_05545_,152.94
u_component_formatter.A_in\[57\],152.93
net543,152.8
_08815_,152.7
u_component_formatter.C_in\[19\],152.5
u_component_formatter.C_in\[60\],152.49
u_align.ExpDiff\[11\],152.24
_00752_,152.23
u_component_formatter.C_in\[17\],152.2
_11699_,152.18
_03978_,152.16
_02513_,152.14
_09188_,152.11
_06346_,152.08
u_align.Aligned_C\[150\],151.9
net589,151.9
net671,151.8
_09972_,151.75
_11706_,151.65
u_component_formatter.C_in\[2\],151.62
u_multiplier.partial_sum\[35\],151.28
u_multiplier.partial_carry\[27\],151.24
_06177_,151.14
net538,151.06
_06315_,151.05
_04229_,151.02
net600,150.78
_10981_,150.705
_11891_,150.7
_05343_,150.6
_05114_,150.49
_02747_,150.48
_10183_,150.4
_11285_,150.34
u_component_formatter.C_in\[18\],150.1
u_component_formatter.C_in\[57\],150
u_multiplier.partial_carry\[92\],149.98
net812,149.91
_08595_,149.65
_09877_,149.65
_04682_,149.62
_00840_,149.5
_09269_,149.465
_05841_,149.39
u_exp_compare.MaxExp\[12\],149.02
_10951_,148.82
_05936_,148.815
_11283_,148.79
_01587_,148.5
_11613_,148.3
_09186_,148.24
u_component_formatter.B_in\[15\],148.12
_08724_,148.11
u_align.Aligned_C\[30\],148.08
_09615_,147.79
net841,147.62
_04566_,147.345
_04591_,147.275
_04604_,147.26
_09755_,147.14
_07894_,147
_02874_,146.96
_07182_,146.94
_03569_,146.93
_02533_,146.89
_00000_,146.88
_06310_,146.87
_11340_,146.79
net786,146.78
u_component_formatter.C_in\[24\],146.475
u_align.Aligned_C\[55\],146.19
_01376_,146.175
_10952_,146.14
net586,145.98
_08613_,145.95
_11871_,145.92
_11966_,145.88
_08125_,145.825
_05371_,145.78
_06695_,145.76
net199,145.68
_06343_,145.62
_06619_,145.44
_10098_,145.32
_09370_,145.19
_09156_,145.14
_03756_,145.035
_02696_,144.87
net744,144.83
_02382_,144.45
_06839_,144.36
net474,144.3
u_component_formatter.A_in\[56\],144.06
u_component_formatter.A_in\[34\],143.76
net738,143.76
_02613_,143.7
_06972_,143.62
_00859_,143.51
net835,143.49
_12634_,143.32
_11751_,143.02
_05336_,142.98
_10472_,142.885
_08175_,142.78
_09096_,142.75
_09311_,142.67
_06020_,142.34
u_component_formatter.C_in\[22\],142.24
_10711_,142.23
_06931_,142.22
u_component_formatter.C_in\[59\],142.17
net815,141.93
_11334_,141.92
_05540_,141.91
_05564_,141.89
_06055_,141.705
_11614_,141.64
_08185_,141.62
_08475_,141.54
_10796_,141.52
_07146_,141.41
net800,141.41
_06043_,141.39
_11393_,141.37
_10473_,141.14
u_component_formatter.B_in\[23\],141.12
_08353_,141.11
_06470_,141.085
_07181_,140.855
_12073_,140.84
u_component_formatter.A_in\[38\],140.82
_02519_,140.77
net811,140.53
_04988_,140.49
u_component_formatter.A_in\[46\],140.48
_04142_,140.46
_07324_,140.2
_11481_,140.1
_01773_,140.06
_08943_,140
_10256_,139.985
net585,139.98
_11212_,139.94
_12684_,139.92
u_align.Aligned_C\[75\],139.92
_05967_,139.83
_02369_,139.8
net499,139.72
_07317_,139.57
_09189_,139.56
_08328_,139.515
_05337_,139.44
_03489_,139.4
u_component_formatter.B_in\[6\],139.18
_04114_,138.9
net365,138.88
_09127_,138.8
u_exp_compare.MaxExp\[2\],138.75
_06018_,138.65
net799,138.58
u_component_formatter.C_in\[1\],138.48
_06626_,138.47
_09419_,138.46
_02385_,138.37
net675,138.28
_05921_,138.24
net776,138.09
_01373_,138.06
net636,138.06
_02541_,138.01
_02710_,137.92
_12046_,137.88
_01181_,137.69
_11750_,137.6
_02629_,137.54
_12761_,137.54
net640,137.42
_02611_,137.365
_05269_,137.325
_09404_,137.32
u_multiplier.partial_carry\[54\],137.26
_04931_,137.22
_09683_,137.06
_01847_,137.04
_09372_,136.995
_10785_,136.96
u_align.Aligned_C\[119\],136.92
_05804_,136.87
_07585_,136.8
u_exp_compare.ProdASC\[56\],136.685
_07656_,136.68
_02706_,136.52
u_multiplier.partial_sum\[53\],136.34
net856,136.19
_10066_,136.185
_04705_,136.155
_11720_,136.08
_04393_,135.92
_07121_,135.92
_02546_,135.865
_06208_,135.85
u_align.Aligned_C\[161\],135.84
_06019_,135.77
_12993_,135.77
_07657_,135.69
_00972_,135.55
u_component_formatter.C_in\[61\],135.54
_01066_,135.455
_00344_,135.44
_01371_,135.4
net853,135.07
_12535_,134.87
_01063_,134.8
_02817_,134.79
_02384_,134.72
_09268_,134.655
net18,134.42
net388,134.36
_02823_,134.34
_00903_,134.16
_09374_,134.1
_10503_,134.04
net100,133.97
u_component_formatter.B_in\[2\],133.93
_09350_,133.92
_03249_,133.91
u_align.Aligned_C\[154\],133.8
net768,133.74
_03486_,133.58
_00736_,133.47
u_align.Aligned_C\[83\],133.46
_11596_,133.28
_06441_,133.18
_06966_,133.04
_09270_,133
net599,132.96
u_component_formatter.C_in\[23\],132.86
_05807_,132.84
_04094_,132.78
_10737_,132.75
u_component_formatter.B_in\[22\],132.72
_11627_,132.7
_08916_,132.37
_04930_,132.365
clknet_leaf_62_clk,132.32
_02014_,132.29
_01836_,132.28
u_component_formatter.B_in\[25\],132.18
u_component_formatter.A_in\[61\],132.14
u_component_formatter.C_in\[25\],132.08
net394,131.78
_04718_,131.665
_03869_,131.66
_09244_,131.63
_10973_,131.62
_08654_,131.5
_10334_,131.48
_12605_,131.19
_01148_,131.18
_07133_,131.02
_07313_,130.9
u_component_formatter.C_in\[62\],130.87
_01169_,130.86
_11621_,130.66
_04550_,130.64
_01166_,130.59
_04260_,130.335
net784,130.33
u_multiplier.partial_sum\[30\],130.32
_00354_,130.22
_10960_,130.18
net351,130.18
_09061_,130.085
net854,130.01
_03418_,129.98
_10065_,129.82
_01679_,129.81
u_component_formatter.C_in\[12\],129.8
_03646_,129.55
_03531_,129.54
net568,129.5
u_component_formatter.A_in\[9\],129.46
_09227_,129.34
_09042_,129.32
u_component_formatter.C_in\[58\],129.24
_01130_,129.14
net753,128.97
net840,128.86
_07919_,128.815
_04932_,128.58
_05104_,128.56
_10043_,128.56
_10581_,128.55
net792,128.54
_09354_,128.46
_07918_,128.415
u_component_formatter.B_in\[31\],128.4
u_multiplier.partial_sum\[76\],128.36
_11907_,128.3
_12213_,128.29
net19,128.04
_12301_,127.82
u_component_formatter.C_in\[46\],127.76
_01064_,127.72
u_align.Aligned_C\[32\],127.64
_01768_,127.58
net437,127.42
net833,127.38
_03643_,127.36
_11946_,127.36
u_component_formatter.C_in\[43\],127.26
_10655_,127.04
_04923_,127
_12083_,126.925
_04588_,126.905
_04012_,126.82
_10955_,126.6
_12630_,126.51
u_component_formatter.C_in\[27\],126.48
_08616_,126.32
_12616_,126.24
_04684_,126.12
u_multiplier.partial_carry\[55\],126.1
net769,126.02
u_component_formatter.A_in\[0\],125.84
clknet_leaf_60_clk,125.77
net764,125.6
clknet_leaf_65_clk,125.5
_11772_,125.32
_01366_,125.26
net959,125.19
_07593_,125.06
_05188_,124.96
_03499_,124.955
_02822_,124.94
_02733_,124.84
u_align.Aligned_C\[81\],124.74
_03845_,124.67
net648,124.56
_10103_,124.45
_08042_,124.44
_09935_,124.375
_06934_,124.29
_07303_,124.2
net844,124.16
_12695_,124.14
net813,123.96
_01745_,123.92
u_align.Aligned_C\[118\],123.78
_03302_,123.74
_11352_,123.74
_04687_,123.735
_02671_,123.68
_07110_,123.66
net782,123.45
_02605_,123.41
_12174_,123.36
_08008_,123.19
_10647_,123.18
_03559_,123.06
_08311_,122.84
_09147_,122.735
_05268_,122.7
_04794_,122.66
_02665_,122.62
net453,122.62
u_component_formatter.C_in\[53\],122.515
_12704_,122.44
_09696_,122.34
_03561_,122.3
_06988_,122.25
net283,122.2
net556,122.2
_03579_,122.16
_03959_,122.1
_01157_,122.03
_03433_,122
_02953_,121.98
_03474_,121.91
_12512_,121.91
_09911_,121.835
u_component_formatter.A_in\[60\],121.78
_04584_,121.3
_12939_,121.1
_07776_,120.97
_03527_,120.94
net166,120.92
_10400_,120.915
_03213_,120.74
_02783_,120.69
_02636_,120.68
u_multiplier.partial_carry\[56\],120.64
_04612_,120.62
net286,120.62
_03063_,120.58
u_component_formatter.A_in\[44\],120.58
_02043_,120.47
_03360_,120.47
u_multiplier.partial_sum\[78\],120.3
_04245_,120.16
_06424_,120.15
_03554_,120.12
_03362_,119.97
_12420_,119.775
_07691_,119.48
_09654_,119.48
_00439_,119.42
_01117_,119.37
_00571_,119.35
u_align.Aligned_C\[87\],119.34
_12877_,119.2
net110,119.2
_07870_,119.13
_03390_,119.12
_03251_,119.11
u_component_formatter.A_in\[39\],119.02
_07941_,119
net842,118.92
_12994_,118.38
_02628_,118.34
_08860_,118.17
_12437_,118.12
_02621_,117.98
_01390_,117.86
net1076,117.8
_02549_,117.78
_08952_,117.76
_12082_,117.73
net801,117.73
_08937_,117.66
u_component_formatter.A_in\[33\],117.65
_08787_,117.5
u_align.Aligned_C\[111\],117.36
u_component_formatter.C_in\[50\],117.355
clknet_leaf_137_clk,117.29
_12892_,117.28
_12819_,117.24
_01017_,117.13
net794,117.05
net240,116.86
_07951_,116.79
_02865_,116.78
_00543_,116.7
_12254_,116.675
u_component_formatter.C_in\[35\],116.66
u_exp_compare.MaxExp\[4\],116.58
net393,116.58
_10070_,116.52
_02527_,116.515
clknet_leaf_37_clk,116.5
_06989_,116.48
u_exp_compare.ProdASC\[19\],116.42
_12195_,116.32
_03471_,116.26
_02554_,116.24
_05846_,116.22
_06641_,116.16
_10361_,116.08
u_component_formatter.B_in\[5\],116.06
_03572_,116.02
_07552_,116.02
u_component_formatter.A_in\[40\],115.98
u_component_formatter.C_in\[34\],115.94
clknet_leaf_2_clk,115.76
_10110_,115.62
net324,115.56
_07606_,115.54
net748,115.5
net848,115.5
_09274_,115.345
u_multiplier.partial_sum\[101\],115.34
_04001_,115.2
_03491_,115.1
u_component_formatter.A_in\[42\],115.06
_04116_,115.04
u_align.Aligned_C\[15\],114.98
u_component_formatter.C_in\[10\],114.91
u_component_formatter.C_in\[47\],114.9
_10370_,114.72
_02599_,114.68
u_component_formatter.B_in\[51\],114.62
_02935_,114.6
_11494_,114.6
_09153_,114.34
_07136_,114.33
_04406_,114.16
_01761_,114.14
_07569_,113.8
_02693_,113.71
u_multiplier.partial_carry\[30\],113.66
_07120_,113.63
u_component_formatter.A_in\[48\],113.62
net855,113.51
net228,113.3
u_component_formatter.B_in\[55\],113.26
u_exp_compare.ProdASC\[57\],113.22
net594,113.18
_03790_,113.12
_02113_,113.11
_04034_,113.1
_03401_,113.05
_03479_,113.02
_02516_,112.87
_10511_,112.64
u_align.Aligned_C\[123\],112.54
_01585_,112.48
_03459_,112.48
_07748_,112.48
net772,112.48
_09150_,112.44
_02086_,112.315
u_component_formatter.A_in\[10\],112.2
_01891_,112.12
_01524_,111.96
_11396_,111.88
u_align.Aligned_C\[58\],111.84
_05277_,111.635
clknet_leaf_57_clk,111.58
net831,111.47
_02258_,111.36
_09659_,111.32
_01369_,111.21
net796,111.04
_07955_,110.91
net771,110.9
net818,110.76
_06960_,110.68
_11887_,110.6
_10207_,110.41
_02103_,110.22
net917,110.14
u_component_formatter.A_in\[47\],109.96
net685,109.72
u_multiplier.partial_sum\[44\],109.66
_10688_,109.64
_04561_,109.46
net176,109.44
_04647_,109.36
_03512_,109.29
_04603_,109.2
_02776_,109.04
_02553_,108.91
_05946_,108.88
_02023_,108.86
_06183_,108.815
net626,108.52
_00395_,108.3
_10504_,108.28
_12321_,108.28
_09335_,108.22
net201,108.2
_06589_,108.18
u_exp_compare.MaxExp\[8\],108.16
_11790_,108.05
net235,108
_12665_,107.98
_04025_,107.94
_12439_,107.855
net825,107.83
_08906_,107.5
net847,107.47
_01484_,107.45
net236,107.44
net310,107.38
_11929_,107.37
u_component_formatter.C_in\[6\],107.36
_12194_,107.28
_10539_,107.27
_01750_,107.2
_10155_,107.05
u_component_formatter.B_in\[7\],107.02
_11886_,106.805
_04558_,106.76
_07734_,106.675
_01822_,106.59
net785,106.5
_07900_,106.44
_09919_,106.4
u_align.Prec\[0\],106.4
_02966_,106.34
_12931_,106.34
_11089_,106.32
_03484_,106.265
_03706_,106.26
_09826_,106.26
u_component_formatter.A_in\[59\],106.18
_11360_,106.16
net804,106.07
_01365_,106.035
_07591_,106
net569,105.98
u_component_formatter.C_in\[38\],105.9
_09449_,105.88
_03105_,105.78
_10803_,105.78
u_multiplier.partial_carry\[80\],105.44
net822,105.44
_09872_,105.4
u_component_formatter.A_in\[1\],105.28
u_component_formatter.C_in\[36\],105.27
_07165_,105.24
_03933_,105.06
_09784_,104.845
_03623_,104.82
_05184_,104.82
net780,104.63
_00375_,104.32
net449,104.3
_06484_,104.24
net778,104.24
_07920_,104.23
_04548_,104.18
clknet_leaf_123_clk,104.16
_03666_,104.08
_03044_,104.025
_08615_,104
_02518_,103.975
u_component_formatter.C_in\[48\],103.935
_12415_,103.88
_05714_,103.76
_01115_,103.71
_03428_,103.66
net694,103.62
net971,103.62
_02616_,103.6
net288,103.52
_04171_,103.42
u_align.Prec\[2\],103.42
_02041_,103.4
net849,103.39
_00844_,103.38
u_multiplier.partial_carry\[94\],103.38
net826,103.31
_10229_,103.3
_07610_,103.24
_02940_,103.16
_02123_,103.13
_01474_,102.96
_03732_,102.92
_10324_,102.9
u_component_formatter.A_in\[2\],102.61
net417,102.6
u_multiplier.dp_c0_hi\[29\],102.58
_04096_,102.54
u_component_formatter.C_in\[8\],102.49
net765,102.4
u_component_formatter.B_in\[0\],102.28
u_component_formatter.C_in\[32\],102.23
_03405_,102.19
_04175_,102.105
net323,102.08
_09951_,101.94
_02098_,101.92
net964,101.86
u_component_formatter.C_in\[26\],101.78
