net,length_um
_12608_,179.46
_05728_,179.44
_11730_,179.37
_17451_,179.32
_21163_,179.08
_15427_,178.98
_11370_,178.88
_03298_,178.56
_17384_,178.46
net260,178.46
_05335_,178.29
u_stage4.Result_comb\[49\],178.22
_01763_,178.17
_07840_,178.08
_01087_,178.04
_11692_,178
_05004_,177.945
_14644_,177.94
_02716_,177.83
_21027_,177.62
_12316_,177.54
_21213_,177.24
_14797_,177.13
_20881_,177.13
_01025_,177.005
_07027_,176.96
_05729_,176.885
_11832_,176.84
net73,176.72
_05013_,176.54
net213,176.52
_14280_,176.48
_18130_,176.48
_06728_,176.47
_07447_,176.375
_04036_,176.36
_17409_,176.3
u_stage1.ProdASC\[16\],176.18
u_stage1.ProdASC\[35\],176.175
_14296_,176.06
u_stage1.B_reg\[3\],175.96
_01028_,175.81
_17368_,175.66
_11752_,175.62
_14630_,175.615
_17234_,175.55
_11009_,175.28
_05547_,175.02
_02715_,175
_03074_,174.97
_03930_,174.78
net339,174.72
_18669_,174.64
net205,174.58
_09456_,174.56
_17385_,174.505
_07450_,174.33
_19436_,174.31
_20730_,174.08
_06208_,174
net170,173.98
u_stage3.Add_Rslt_s3\[36\],173.82
u_stage3.Add_Rslt_s3\[38\],173.76
_20509_,173.68
_04140_,173.55
net279,173.44
_04020_,173.32
u_stage1.B_reg\[60\],173.17
_19284_,173.08
_01073_,173.04
_07034_,172.92
_05617_,172.86
_20736_,172.83
_18134_,172.795
u_stage3.Add_Rslt_s3\[49\],172.74
_20728_,172.7
_02231_,172.67
_05408_,172.67
_21215_,172.67
_20988_,172.54
_18654_,172.34
_12618_,172.08
_18653_,172.08
u_stage3.Result_sign_comb\[1\],172.06
_05833_,172.02
_02012_,171.89
_14294_,171.74
_16054_,171.74
_06791_,171.68
_20336_,171.68
_14628_,171.6
u_stage1.ProdASC\[20\],171.59
_12654_,171.46
_17256_,171.445
_06443_,171.415
u_stage1.Aligned_C\[136\],171.26
_01593_,171.2
_16662_,171.14
_06935_,171.035
_18135_,171
_09654_,170.89
_03136_,170.87
_03756_,170.87
_03082_,170.85
_05499_,170.85
_01348_,170.79
_15415_,170.68
_11275_,170.59
_12260_,170.53
_12614_,170.43
_04302_,170.335
_14632_,170.315
_16297_,170.24
u_stage1.Aligned_C\[138\],170.23
u_stage3.Add_Rslt_s3\[1\],170.21
_14295_,170.16
_17390_,170.06
_18651_,170.05
net227,169.92
_02465_,169.91
_19965_,169.9
_21165_,169.84
_03134_,169.82
_20448_,169.795
_07134_,169.79
_13809_,169.495
u_stage3.Add_Rslt_s3\[7\],169.42
_12864_,169.3
_06209_,169.16
_00718_,169.095
_16675_,169.065
net113,169.06
_03764_,169.005
_16323_,168.97
_03643_,168.87
_04405_,168.815
_02837_,168.76
_20361_,168.75
u_stage3.Add_Rslt_s3\[3\],168.73
_20738_,168.63
_05310_,168.6
_17242_,168.57
u_stage1.B_reg\[9\],168.47
_14266_,168.44
_05994_,168.3
_05049_,168.275
_06381_,168.26
_15939_,168.26
_17424_,168.255
_05619_,168.24
net323,168.18
_07221_,168.1
_21306_,167.835
_05835_,167.76
u_stage1.A_reg\[49\],167.66
_18730_,167.64
_08566_,167.57
u_stage1.C_reg\[15\],167.57
u_stage3.LZA_CNT_s3\[9\],167.35
_20659_,167.29
_17262_,167.25
_13982_,167.18
_02836_,167.015
_20996_,167.01
_20354_,167
_20335_,166.98
_15416_,166.82
_17212_,166.75
_04678_,166.66
_08158_,166.62
u_stage4.Result_comb\[58\],166.58
_05996_,166.48
u_stage3.Result_sign_s3\[0\],166.47
u_stage3.Add_Rslt_s3\[44\],166.45
u_stage1.B_reg\[31\],166.275
_15065_,166.105
_18089_,165.97
_05366_,165.85
_06700_,165.73
_09483_,165.625
_20324_,165.59
_12556_,165.58
_06438_,165.53
_18652_,165.46
_11075_,165.4
u_stage1.B_reg\[8\],165.36
_11142_,165.3
_11914_,165.2
_12259_,165.18
_03869_,165.1
_17468_,165.1
u_stage3.Add_Rslt_s3\[51\],164.94
u_stage3.Add_Rslt_s3\[107\],164.87
u_stage3.Add_Rslt_s3\[123\],164.825
_13722_,164.8
_17369_,164.54
_09453_,164.44
_17969_,164.38
u_stage3.Add_Rslt_s3\[6\],164.32
_01325_,164.28
net471,164.26
_20890_,164.19
net466,164.08
_19158_,163.855
_17449_,163.85
_04662_,163.7
_15066_,163.68
_20762_,163.66
_18192_,163.655
_04642_,163.62
_14279_,163.54
_02717_,163.44
_20989_,163.42
_02320_,163.36
_11181_,163.33
_20565_,163.09
_01594_,162.96
_18884_,162.96
_01026_,162.81
_04120_,162.81
_02779_,162.7
_15234_,162.69
_15553_,162.67
_18753_,162.6
_19887_,162.5
_20693_,162.5
u_stage3.Add_Rslt_s3\[124\],162.48
_20942_,162.33
_00740_,162.3
_21237_,162.29
u_stage3.Add_Rslt_s3\[2\],161.84
_14758_,161.78
_14328_,161.77
_11785_,161.76
_03845_,161.74
_19715_,161.7
_07042_,161.67
_05733_,161.63
_10931_,161.58
_15795_,161.56
_16339_,161.49
_12625_,161.45
u_stage1.C_reg\[57\],161.35
_19259_,161.19
_20759_,161.165
_17397_,161.1
_14614_,161.035
u_stage1.Aligned_C\[131\],161.02
_09452_,160.77
_17225_,160.74
_14814_,160.71
_15490_,160.66
_19574_,160.655
net312,160.46
_11848_,160.38
_00000_,160.3
u_stage3.Add_Rslt_s3\[58\],160.3
_00648_,160.27
_15710_,160.24
_02944_,160.18
_15431_,160.12
net474,160.1
_05429_,160.06
u_stage4.Result_comb\[35\],160.06
_15552_,160.01
_16105_,159.7
_14822_,159.54
_20350_,159.5
_01839_,159.38
_18700_,159.34
_05025_,159.13
u_stage3.Add_Rslt_s3\[45\],158.96
_19912_,158.92
_21090_,158.89
_05405_,158.7
_20809_,158.6
_12889_,158.56
_11755_,158.46
_21078_,158.46
_01958_,158.33
_18813_,158.32
_17470_,158.3
net406,158.17
_05430_,158.06
_19249_,157.91
_05591_,157.885
_14425_,157.835
_03499_,157.78
_07642_,157.66
_11624_,157.38
_12604_,157.32
_21169_,157.21
_08610_,157.14
_14353_,156.96
_19840_,156.86
_15247_,156.8
_18893_,156.8
u_stage3.Add_Rslt_s3\[47\],156.67
u_stage1.partial_products_sum\[1\],156.66
_15092_,156.62
_21054_,156.61
_08273_,156.53
_01771_,156.48
_07302_,156.25
u_stage3.Add_Rslt_s3\[106\],156.24
_00776_,156.14
_07545_,156.12
_04237_,156.09
_19575_,156.04
u_stage1.C_reg\[59\],156.04
_18795_,155.97
_20446_,155.965
u_stage1.C_reg\[23\],155.95
_11299_,155.94
_14583_,155.92
_14125_,155.91
_04029_,155.83
_07911_,155.54
_16055_,155.34
_18200_,155.34
_07278_,155.32
_04660_,155.27
_06819_,155.26
_01024_,155.09
_03495_,155.01
_20527_,154.95
_19894_,154.94
_07387_,154.905
_11374_,154.875
u_stage1.B_reg\[62\],154.805
_10752_,154.61
clknet_leaf_22_clk,154.5
u_stage3.Add_Rslt_s3\[34\],154.44
_08559_,154.4
u_stage1.Aligned_C\[130\],154.4
_07612_,154.33
_09640_,154.16
u_stage1.Aligned_C\[108\],154.14
_18672_,154.12
_04437_,154.06
_14286_,153.935
_04026_,153.9
_17324_,153.8
_07563_,153.75
_00808_,153.7
_20755_,153.685
_11225_,153.56
_00837_,153.54
_16169_,153.495
_14213_,153.49
_20393_,153.46
_03360_,153.42
_02348_,153.39
_17272_,153.36
u_stage1.C_reg\[31\],153.31
_16401_,153.28
_05337_,153.19
net130,153.14
_20450_,153.13
_20047_,153.12
u_stage3.Add_Rslt_s3\[108\],153.12
u_stage3.Add_Rslt_s3\[40\],153.12
_09459_,153.1
_16250_,152.99
_06463_,152.96
_19252_,152.86
_07531_,152.76
_04535_,152.64
clknet_leaf_158_clk,152.56
_06609_,152.53
_05263_,152.38
net251,152.38
net359,152.33
_14626_,151.96
u_stage1.B_reg\[7\],151.86
net445,151.84
_14606_,151.77
_14493_,151.62
_02957_,151.555
_16057_,151.5
u_stage1.A_reg\[36\],151.48
_11731_,151.41
_07991_,151.36
_03464_,151.35
u_stage3.Add_Rslt_s3\[122\],151.35
_00709_,151.33
_14114_,151.23
_01005_,151.01
_14158_,150.955
_00998_,150.92
u_stage3.Add_Rslt_s3\[42\],150.52
clknet_leaf_37_clk,150.1
_03697_,150.075
_09645_,150.07
_21154_,150.055
_11728_,150.04
u_stage3.Add_Rslt_s3\[32\],150
u_stage1.B_reg\[34\],149.95
u_stage3.Add_Rslt_s3\[125\],149.95
_11779_,149.92
_02468_,149.89
net473,149.765
_07998_,149.66
u_stage1.ProdASC\[52\],149.65
u_stage3.Add_Rslt_s3\[31\],149.62
_12678_,149.58
_17430_,149.465
_12653_,149.46
_19073_,149.44
_15604_,149.43
_06436_,149.3
_06777_,149.28
_01409_,149.04
_01698_,149.03
_18093_,149
_12641_,148.98
_20405_,148.92
_20343_,148.87
_04742_,148.68
_01373_,148.59
_02447_,148.555
u_stage1.B_reg\[58\],148.43
_15872_,148.39
u_stage3.Add_Rslt_s3\[118\],148.37
_12794_,148.36
u_stage3.Add_Rslt_s3\[52\],148.32
_08555_,148.27
_20441_,148.26
net100,148.06
net434,148.05
_00708_,148.04
_00260_,148.02
_19429_,147.93
_19321_,147.88
_07197_,147.7
_07757_,147.7
_08472_,147.7
_12472_,147.68
_00609_,147.53
u_stage1.B_reg\[10\],147.47
_00616_,147.44
_01794_,147.38
net97,147.3
_13640_,147.29
u_stage1.Aligned_C\[135\],147.02
_19288_,146.96
_04552_,146.78
_06854_,146.68
_14759_,146.67
_13447_,146.63
_12219_,146.6
u_stage3.Add_Rslt_s3\[130\],146.58
_12636_,146.56
_20732_,146.51
net282,146.48
u_stage3.Add_Rslt_s3\[127\],146.47
u_stage1.Aligned_C\[128\],146.4
_18675_,146.26
_01832_,146.25
_11913_,146.17
_17284_,146.16
_02283_,146.14
_03043_,146.12
_19928_,146.08
_21058_,146.035
_07264_,145.95
net302,145.94
_14191_,145.93
_17408_,145.84
_06775_,145.78
_03947_,145.77
_17332_,145.745
_03158_,145.73
_20484_,145.72
_11964_,145.64
_05769_,145.58
u_stage3.Add_Rslt_s3\[43\],145.49
u_stage1.ProdASC\[36\],145.45
_11003_,145.4
u_stage3.Add_Rslt_s3\[121\],145.325
_03614_,145.3
_18851_,145.265
net463,145.2
_17480_,145.13
_14492_,145.08
u_stage3.Add_Rslt_s3\[15\],145.04
_21190_,144.92
_15289_,144.875
_11285_,144.83
_11814_,144.58
net129,144.56
_01548_,144.485
_12792_,144.48
_19257_,144.45
_10973_,144.34
_14649_,144.3
u_stage1.Aligned_C\[140\],144.08
_14682_,144.04
_00999_,144.02
_15093_,144.01
_08666_,143.89
_00666_,143.88
net410,143.75
_03303_,143.745
_12729_,143.74
_16642_,143.74
_20548_,143.72
_12690_,143.71
_20382_,143.7
_19377_,143.66
_17318_,143.595
u_stage1.A_reg\[62\],143.52
_09454_,143.5
_11926_,143.5
_21257_,143.41
_01697_,143.4
_06682_,143.39
_06784_,143.39
_04688_,143.155
_14577_,143.12
u_stage3.Add_Rslt_s3\[117\],143.01
_01323_,142.985
u_stage3.Add_Rslt_s3\[111\],142.9
_18792_,142.89
_01514_,142.82
_07053_,142.8
_12842_,142.72
u_stage3.Add_Rslt_s3\[59\],142.71
_15232_,142.7
_11786_,142.69
_14756_,142.68
_01027_,142.65
_11267_,142.65
_19248_,142.65
_12025_,142.58
_14313_,142.56
_12655_,142.555
_11151_,142.52
_20742_,142.5
_20348_,142.47
u_stage3.Add_Rslt_s3\[148\],142.41
u_stage3.Add_Rslt_s3\[57\],142.41
_13733_,142.22
u_stage3.Add_Rslt_s3\[114\],142.22
_20630_,142.155
_12652_,142
net314,141.97
_17265_,141.92
_21005_,141.83
_05293_,141.79
_14877_,141.76
net431,141.43
_19289_,141.42
_19470_,141.4
clknet_leaf_2_clk,141.355
_21077_,141.34
_13023_,141.3
_20946_,141.275
_11938_,141.24
_15622_,141.2
u_stage3.Add_Rslt_s3\[39\],141.19
_01402_,141.17
_06988_,141.14
_03774_,140.98
_09457_,140.9
_06968_,140.85
_14728_,140.82
u_stage3.Add_Rslt_s3\[37\],140.8
_07348_,140.645
_14395_,140.58
_13055_,140.55
_17322_,140.5
u_stage3.Add_Rslt_s3\[100\],140.48
_15912_,140.22
_19198_,140.16
_16272_,140.11
_03026_,140.02
_02279_,139.85
u_stage3.Add_Rslt_s3\[5\],139.72
_09580_,139.675
u_stage3.Add_Rslt_s3\[113\],139.64
_11309_,139.52
u_stage3.Add_Rslt_s3\[10\],139.5
net285,139.48
_19819_,139.46
_07026_,139.38
_03085_,139.32
_09642_,139.18
_14004_,139.18
_08039_,139.16
_09225_,139.14
_01702_,139.07
u_stage1.Aligned_C\[124\],138.95
_20051_,138.94
_12885_,138.85
_00615_,138.71
u_stage3.Add_Rslt_s3\[105\],138.68
u_stage3.Add_Rslt_s3\[102\],138.6
_09031_,138.56
u_stage3.Add_Rslt_mag\[109\],138.505
_20325_,138.44
_11939_,138.34
_07572_,138.32
_20362_,138.24
u_stage3.Add_Rslt_s3\[29\],138.22
_17439_,138.2
_11531_,138.09
_18110_,138.06
_01182_,138.04
_03066_,138.01
_19722_,138
_14473_,137.975
_20322_,137.875
_13072_,137.86
_18796_,137.86
_20802_,137.85
_20403_,137.84
_18689_,137.825
_20391_,137.765
_11257_,137.76
u_stage3.Add_Rslt_s3\[154\],137.695
_20610_,137.66
_01495_,137.64
_03908_,137.485
_15695_,137.45
_03149_,137.36
_07796_,137.31
_14180_,137.3
_07878_,137.29
_02578_,137.26
_04544_,137.19
_04065_,137.17
_11831_,137.15
_11301_,137.135
_20793_,137.13
_15230_,137.1
u_stage1.C_reg\[25\],137.09
_07479_,137.08
_07659_,137.03
_19920_,136.9
_17058_,136.88
_07022_,136.87
_11799_,136.82
_19950_,136.66
u_stage1.C_reg\[17\],136.63
_20402_,136.6
u_stage4.Result_comb\[17\],136.6
u_stage1.Aligned_C\[132\],136.56
_20456_,136.4
_14415_,136.33
_06626_,136.29
u_stage3.Add_Rslt_mag\[17\],136.27
u_stage3.Add_Rslt_s3\[12\],136.26
_19402_,136.18
_04113_,136.1
_11824_,136.08
_02451_,136
_12925_,135.935
_20379_,135.88
_14310_,135.84
_11950_,135.82
_07104_,135.74
_03044_,135.73
_11382_,135.69
_12693_,135.55
_16881_,135.52
net425,135.52
_19479_,135.45
u_stage1.A_reg\[35\],135.43
_18371_,135.38
_01172_,135.28
_01966_,135.27
_01454_,135.19
_14431_,135.175
_07121_,135.16
u_stage1.C_reg\[24\],135.16
_19310_,135.07
_11394_,135.03
_10755_,135.02
u_stage1.C_reg\[41\],135.02
u_stage3.Add_Rslt_mag\[110\],134.94
_15785_,134.82
_12635_,134.77
_12205_,134.72
_11661_,134.71
net476,134.65
_01197_,134.51
u_stage1.C_reg\[9\],134.4
u_stage3.Add_Rslt_s3\[149\],134.39
u_stage3.Add_Rslt_s3\[27\],134.365
u_stage3.Add_Rslt_s3\[41\],134.36
_19303_,134.32
_16903_,134.28
_17378_,134.255
_11925_,134.21
_14169_,134.2
u_stage3.Add_Rslt_s3\[8\],134.2
_20525_,134.145
u_stage3.Add_Rslt_s3\[35\],134.11
_19270_,134.1
_00632_,134.04
_12189_,133.96
u_stage3.Add_Rslt_mag\[18\],133.94
u_stage1.C_reg\[11\],133.89
u_stage1.A_reg\[3\],133.8
_11701_,133.58
net356,133.57
_03272_,133.5
_01108_,133.38
u_stage3.Add_Rslt_s3\[104\],133.31
_13313_,133.29
_11164_,133.24
_14635_,133.24
_13423_,133.21
u_stage3.Add_Rslt_s3\[150\],133.185
_10968_,133.1
_14875_,133.03
_12312_,133
_00829_,132.97
_10759_,132.97
_00809_,132.92
u_stage1.C_reg\[8\],132.86
u_stage1.C_reg\[21\],132.82
_14136_,132.81
_14838_,132.77
u_stage1.C_reg\[12\],132.76
u_stage3.Add_Rslt_s3\[30\],132.68
_11477_,132.67
_10951_,132.64
_21010_,132.62
_19752_,132.585
_04771_,132.56
clknet_leaf_132_clk,132.55
_11635_,132.515
net421,132.45
_12851_,132.36
_04398_,132.2
_17273_,132.08
net294,131.995
_11830_,131.94
_03972_,131.9
_04609_,131.9
_12777_,131.77
_03079_,131.72
_02448_,131.69
_06576_,131.69
_18768_,131.675
_15818_,131.64
_04378_,131.495
_14508_,131.44
_01546_,131.42
_19792_,131.3
_11318_,131.21
_08500_,131.16
_09481_,131.16
_20794_,131.06
_02023_,131.035
_12806_,130.89
_12634_,130.88
_11471_,130.84
_07082_,130.83
u_stage3.Add_Rslt_s3\[60\],130.82
_15288_,130.66
_04209_,130.49
_17280_,130.36
clknet_leaf_177_clk,130.36
u_stage3.Add_Rslt_s3\[153\],130.3
_10892_,130.28
_11794_,130.27
_00984_,130.25
_03720_,130.24
_18850_,130.24
u_stage1.MaxExp\[28\],130.2
_11537_,130.18
_13661_,130.13
_19433_,130.12
_09557_,130.11
_17386_,130.08
_15516_,130.06
u_stage3.Add_Rslt_s3\[9\],130.06
_02838_,130.045
_21217_,129.96
_06721_,129.9
_16463_,129.86
_07481_,129.82
_09625_,129.795
_10898_,129.76
net408,129.73
_01464_,129.56
_13758_,129.52
_04044_,129.5
_12092_,129.34
_01322_,129.16
_07268_,129.11
_09570_,129.04
u_stage1.C_reg\[0\],129
net325,129
_11251_,128.985
_19340_,128.88
net349,128.86
_06860_,128.84
_20665_,128.785
_19282_,128.76
_05569_,128.735
_20889_,128.65
_08006_,128.59
u_stage1.C_reg\[58\],128.56
_17405_,128.525
_17456_,128.52
u_stage3.Add_Rslt_mag\[22\],128.52
u_stage3.Add_Rslt_s3\[68\],128.46
_11683_,128.4
net287,128.38
_13080_,128.35
_16347_,128.32
net464,128.27
_09656_,128.24
_19441_,128.235
u_stage3.Add_Rslt_s3\[112\],128.2
clknet_leaf_57_clk,128.135
_17420_,128.12
_09648_,128.05
_07986_,128.03
u_stage3.Add_Rslt_s3\[110\],127.96
_00665_,127.84
_17387_,127.8
_09465_,127.77
_14579_,127.77
_15964_,127.68
_19274_,127.68
_15067_,127.625
net206,127.36
_12521_,127.2
_04133_,127.115
u_stage3.Add_Rslt_s3\[66\],127.06
_15091_,126.97
u_stage3.Add_Rslt_s3\[63\],126.96
clknet_leaf_128_clk,126.88
_13094_,126.82
_14567_,126.82
_11883_,126.7
u_stage3.Add_Rslt_s3\[26\],126.68
u_stage3.Add_Rslt_s3\[33\],126.59
_20853_,126.52
_12167_,126.48
u_stage1.Aligned_C\[133\],126.48
_03028_,126.39
_19304_,126.29
_20725_,126.25
u_stage1.A_reg\[61\],126.25
_19446_,126.23
_14510_,126.22
_05028_,126.21
_17078_,126.18
clknet_leaf_41_clk,126.18
u_stage1.A_reg\[0\],126.14
_17391_,126.115
_04686_,126.005
u_stage3.Add_Rslt_s3\[28\],125.87
u_stage3.Add_Rslt_mag\[25\],125.85
_11980_,125.83
_19862_,125.74
_03954_,125.7
_05905_,125.68
u_stage3.Add_Rslt_s3\[55\],125.68
_00777_,125.64
u_stage1.Aligned_C\[104\],125.62
net355,125.57
net293,125.48
_15692_,125.41
u_stage1.C_reg\[14\],125.4
u_stage3.Add_Rslt_s3\[11\],125.34
_08710_,125.28
net324,125.23
_14639_,125.21
_03981_,125.14
net200,125.1
_21076_,125.03
_10750_,124.97
_11393_,124.94
_04687_,124.935
_06575_,124.82
_19800_,124.8
_18395_,124.7
net354,124.62
u_stage3.Add_Rslt_s3\[98\],124.58
_09455_,124.56
_16852_,124.54
_11784_,124.51
_19899_,124.49
_17084_,124.41
_03966_,124.31
u_stage3.Add_Rslt_s3\[53\],124.2
u_stage3.Add_Rslt_s3\[115\],124.18
_04353_,124.16
_15175_,123.95
_21014_,123.84
_00985_,123.79
net429,123.76
_13256_,123.72
_18707_,123.66
_02454_,123.57
u_stage3.Add_Rslt_s3\[147\],123.54
_19400_,123.52
u_stage3.Add_Rslt_s3\[72\],123.5
_14625_,123.48
_17264_,123.48
_17106_,123.29
_07604_,123.18
_13375_,123.17
u_stage3.Add_Rslt_s3\[128\],123.17
_17365_,123.14
_08004_,123.06
u_stage1.A_reg\[10\],123.02
_19615_,122.98
_03647_,122.9
net310,122.81
_18964_,122.8
_19576_,122.505
clknet_leaf_75_clk,122.47
u_stage3.Result_sign_s3\[2\],122.46
_03153_,122.45
_18686_,122.44
_04990_,122.42
_12486_,122.42
_07610_,122.24
u_stage3.Add_Rslt_s3\[119\],122.14
u_stage3.Add_Rslt_s3\[116\],122.12
_08202_,122.08
_21242_,122.065
_20987_,121.96
u_stage3.Add_Rslt_s3\[62\],121.96
_07310_,121.93
_14550_,121.88
u_stage3.Add_Rslt_s3\[120\],121.87
_02157_,121.86
_17567_,121.78
u_stage1.C_reg\[56\],121.76
_05556_,121.74
u_stage1.Aligned_C\[127\],121.7
u_stage3.Add_Rslt_mag\[30\],121.68
_07265_,121.655
_00791_,121.65
u_stage3.Add_Rslt_s3\[54\],121.63
_04283_,121.62
_20539_,121.45
_05568_,121.445
_20161_,121.44
_12663_,121.4
_17402_,121.385
_11758_,121.34
_16010_,121.34
_19253_,121.34
_04542_,121.28
_01405_,121.235
_16620_,121.22
_14836_,121.055
net89,121.04
_10536_,121.02
_19810_,120.94
_15090_,120.72
_08180_,120.64
net427,120.62
_14598_,120.61
_01886_,120.59
_18701_,120.58
_04640_,120.56
_11206_,120.56
_20677_,120.56
_12645_,120.5
_18844_,120.48
u_stage3.Add_Rslt_s3\[80\],120.41
u_stage1.B_reg\[15\],120.38
u_stage3.Add_Rslt_s3\[64\],120.38
_14260_,120.36
clknet_leaf_164_clk,120.34
_09612_,120.33
_10897_,120.32
_18881_,120.32
_20388_,120.28
_17443_,120.18
_15840_,120.15
net344,120.08
u_stage1.A_reg\[31\],120.05
_14876_,120.04
_02453_,120.03
_03020_,119.96
_03721_,119.95
_11476_,119.94
_06815_,119.9
_12586_,119.9
_04404_,119.87
_20549_,119.85
net351,119.83
u_stage3.Add_Rslt_s3\[21\],119.76
_06757_,119.72
u_stage3.Add_Rslt_s3\[92\],119.68
_11319_,119.66
_15614_,119.6
net331,119.6
_21198_,119.58
_11256_,119.52
clknet_leaf_82_clk,119.52
_17394_,119.48
_11638_,119.46
_21012_,119.4
u_stage3.Add_Rslt_s3\[151\],119.4
clknet_leaf_59_clk,119.38
net326,119.35
_01589_,119.3
_00788_,119.28
_18667_,119.26
_01007_,119.23
_13502_,119.2
_03480_,119.17
_13409_,119.16
_18859_,119.1
_13289_,118.99
_06487_,118.98
u_stage3.Add_Rslt_s3\[19\],118.98
_21180_,118.95
clknet_leaf_53_clk,118.94
_12566_,118.92
u_stage3.Add_Rslt_s3\[25\],118.92
_05953_,118.895
u_stage3.Add_Rslt_s3\[61\],118.84
_12084_,118.79
net322,118.63
_01730_,118.52
_21155_,118.52
_00778_,118.51
_16999_,118.5
_13687_,118.45
u_stage3.Add_Rslt_s3\[75\],118.44
_06699_,118.36
clknet_leaf_18_clk,118.32
_13077_,118.3
net407,118.3
_15526_,118.25
_20726_,118.25
_05955_,118.12
net109,118.1
_19935_,118.08
_01198_,118.06
_11282_,118.04
u_stage1.Aligned_C\[126\],118.02
_14449_,118.01
_15429_,118
_18381_,117.9
_18754_,117.89
_01324_,117.86
_17373_,117.83
_19055_,117.82
_13217_,117.8
u_stage3.Add_Rslt_s3\[155\],117.785
_14981_,117.7
_14271_,117.64
_00779_,117.61
_01869_,117.6
_19415_,117.53
_07456_,117.51
_20538_,117.39
_07008_,117.38
u_stage1.Sign_AB\[1\],117.38
u_stage3.LZA_CNT_s3\[8\],117.3
u_stage3.Add_Rslt_s3\[65\],117.28
_15106_,117.25
_18614_,117.22
_19435_,117.22
_00789_,117.12
_04712_,117.04
u_stage1.Aligned_C\[105\],117.04
_21179_,116.91
_09586_,116.86
_12949_,116.84
_04324_,116.82
_19180_,116.74
_18198_,116.63
_20733_,116.625
_19068_,116.58
_16164_,116.56
clknet_leaf_20_clk,116.48
u_stage3.Add_Rslt_s3\[89\],116.42
_16973_,116.3
_00759_,116.26
_02042_,116.26
_09565_,116.24
_19916_,116.135
net436,116.04
_14760_,116
_19379_,116
_18283_,115.94
_06843_,115.88
_10998_,115.86
u_stage1.MaxExp\[27\],115.86
u_stage3.Add_Rslt_s3\[83\],115.86
_16680_,115.855
net336,115.73
u_stage3.Add_Rslt_s3\[85\],115.58
_09709_,115.56
_14535_,115.56
_19675_,115.55
u_stage3.Add_Rslt_s3\[73\],115.54
_15264_,115.53
_01518_,115.36
_19760_,115.32
_09715_,115.305
_16704_,115.3
_20318_,115.3
u_stage3.Add_Rslt_s3\[78\],115.29
_03863_,115.26
_04695_,115.24
_11321_,115.23
_07295_,115.22
u_stage3.Add_Rslt_s3\[82\],115.2
_18668_,115.18
_01486_,115.1
net377,115.09
_01010_,114.98
_02782_,114.91
_12491_,114.88
_19044_,114.87
_14887_,114.86
_04141_,114.855
_01264_,114.79
_09807_,114.78
_13594_,114.76
_15495_,114.69
_15980_,114.66
_14665_,114.62
u_stage1.B_reg\[61\],114.58
_14451_,114.53
u_stage1.A_reg\[50\],114.52
_20991_,114.47
u_stage3.Add_Rslt_s3\[56\],114.46
_03035_,114.44
_11296_,114.42
u_stage3.Add_Rslt_s3\[90\],114.4
_15763_,114.37
_12415_,114.22
_19698_,114.16
_20536_,114.16
_03853_,114.1
_20656_,114.065
_05074_,114.04
u_stage3.Add_Rslt_s3\[70\],114.04
_10850_,114.02
u_stage3.Add_Rslt_s3\[103\],113.92
_15671_,113.91
_02452_,113.905
u_stage1.C_reg\[35\],113.66
_12412_,113.55
_12166_,113.54
_14235_,113.54
_19301_,113.53
_13745_,113.5
_04057_,113.48
_19389_,113.46
_19409_,113.45
_12876_,113.42
u_stage1.C_reg\[3\],113.36
u_stage3.Add_Rslt_s3\[136\],113.345
_11990_,113.3
net465,113.3
_08296_,113.29
_13244_,113.19
_19456_,113.18
_12314_,113.12
_16135_,113.11
_16672_,113.11
_17379_,113.095
_19813_,113.05
u_stage1.ProdASC\[19\],113.03
_18698_,112.94
_11762_,112.85
u_stage1.C_reg\[28\],112.85
_19880_,112.81
_15070_,112.78
u_stage3.Add_Rslt_s3\[99\],112.78
_14846_,112.73
_04400_,112.66
_05906_,112.63
_13557_,112.63
_19237_,112.52
_01654_,112.48
_03027_,112.31
_06399_,112.3
_05398_,112.26
_06962_,112.24
_11598_,112.22
_11289_,112.18
_19640_,112.12
u_stage1.MaxExp\[29\],112.06
_06704_,112
_18771_,112
_12803_,111.97
_14718_,111.96
_07151_,111.92
_19261_,111.91
_04346_,111.9
_12231_,111.9
_14377_,111.9
u_stage3.Add_Rslt_s3\[101\],111.9
_00790_,111.85
_18272_,111.84
_04136_,111.83
clknet_leaf_3_clk,111.8
_11002_,111.78
_08206_,111.76
_10995_,111.7
_04256_,111.66
_04850_,111.65
_13002_,111.63
_02322_,111.62
u_stage1.Aligned_C\[78\],111.62
_15689_,111.54
_16774_,111.53
_17389_,111.525
_02003_,111.51
u_stage3.Add_Rslt_s3\[84\],111.5
_06804_,111.48
_17467_,111.42
_12804_,111.38
_12046_,111.34
_19398_,111.31
